date,p,pet,qobs
1990-04-11,0,3.02,0.256706146758555
1990-04-12,0,2.74,0.247127559192937
1990-04-13,5.6021293,2.56,0.245211841679814
1990-04-14,18.037906,1.59,0.254790429245432
1990-04-15,37.154531,1.65,0.273947604376667
1990-04-16,1.4022302,1.42,1.09579041750667
1990-04-17,0,2.32,1.87740316286107
1990-04-18,0,2.22,1.18582914062347
1990-04-19,0,2,0.808432790538136
1990-04-20,9.0889746,1.8,0.674332564619488
1990-04-21,5.378757,1.85,0.657091107001376
1990-04-22,3.0248322,1.7,0.819927095616877
1990-04-23,0,1.88,1.0498131971917
1990-04-24,0.00055364975,2.05,0.938701581430537
1990-04-25,5.4477499,1.66,0.749045547631306
1990-04-26,0,1.68,0.641765366896388
1990-04-27,0,1.88,0.595788146581423
1990-04-28,0,1.85,0.511496576003987
1990-04-29,0,2.06,0.434867875479045
1990-04-30,0,1.74,0.383143502624709
1990-05-01,0,1.84,0.350576304901609
1990-05-02,25.774644,1.28,0.337166282309744
1990-05-03,11.892776,1.38,0.392722090190327
1990-05-04,0.11099552,1.57,0.498086553412122
1990-05-05,21.051458,1.33,0.839084270748113
1990-05-06,0,1.71,1.13985192030851
1990-05-07,0,1.88,1.55939405568257
1990-05-08,29.364074,1.4,1.2203120558597
1990-05-09,23.055759,1.23,2.16476078982961
1990-05-10,0,1.51,7.08815479855712
1990-05-11,0,1.63,3.75480632572215
1990-05-12,0.44166451,1.76,2.50958994219184
1990-05-13,2.8005884,1.38,1.93487468825478
1990-05-14,0,1.39,1.76820726461303
1990-05-15,4.2256159,1.31,1.50958540034135
1990-05-16,0,1.26,1.32184508405525
1990-05-17,0,1.5,1.16858768300536
1990-05-18,0,1.79,1.04598176216546
1990-05-19,5.0147126,1.31,0.942533016456784
1990-05-20,0,1.29,0.948280168996155
1990-05-21,0,1.73,0.900387231168066
1990-05-22,0,1.67,0.775865592815036
1990-05-23,0,1.5,0.681995434671982
1990-05-24,0,1.42,0.622608191765152
1990-05-25,5.794428,1.39,0.576630971450187
1990-05-26,4.0756179,1.12,0.591956711555175
1990-05-27,0,1.21,0.704984044829465
1990-05-28,2.1446276,1.1,0.643681084409511
1990-05-29,0,1.16,0.613029604199534
1990-05-30,0,1.06,0.582378123989558
1990-05-31,9.6773488,0.95,0.544063773727087
1990-06-01,56.440934,0.94,0.57279953642394
1990-06-02,3.2736433,0.98,3.23756259717879
1990-06-03,0,1.07,3.44829152362238
1990-06-04,0,1.13,2.27970384061702
1990-06-05,5.4233589,1.02,1.83334166005923
1990-06-06,0,1.13,1.66092708387811
1990-06-07,0,1.21,1.66858995393061
1990-06-08,6.2079274e-17,1.1,1.48468107267075
1990-06-09,0,1.24,1.38889519701457
1990-06-10,0,1.21,1.31609793151588
1990-06-11,0,1.04,1.22797492591219
1990-06-12,0.023835196,0.97,1.15709337792662
1990-06-13,16.129388,0.82,1.19923916321534
1990-06-14,0,1.16,2.35633254114196
1990-06-15,0,1.44,1.8390888125986
1990-06-16,0,1.36,1.48851250769699
1990-06-17,7.532306,1.01,1.33333938913399
1990-06-18,0,0.94,1.27012071120091
1990-06-19,0,1.11,1.4808496376445
1990-06-20,0,1.21,1.29502503887152
1990-06-21,35.370617,0.94,1.20690203326783
1990-06-22,0,1.03,1.99234621364849
1990-06-23,0,1,2.26054666548578
1990-06-24,0,1.01,1.77778585217865
1990-06-25,16.039217,1.15,1.56705692573506
1990-06-26,0,0.99,1.45786102748702
1990-06-27,0,0.99,1.39081091452769
1990-06-28,0,1.23,1.26245784114842
1990-06-29,0,1.37,1.18199770559723
1990-06-30,0.00044908607,1.01,1.09387469999354
1990-07-01,17.777729,0.95,1.0172459994686
1990-07-02,0,1.29,1.14943050787413
1990-07-03,0,1.11,1.41763095971142
1990-07-04,0,1.01,1.21648062083345
